No.     Time        Source                Destination           Protocol Info
    165 0.003223    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=56474 Win=64087 Len=0 TSV=2766126532 TSER=2766126306
    166 0.003239    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=59370 Ack=2 Win=65535 Len=1448 TSV=2766126376 TSER=2766126177
    167 0.003253    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=57922 Win=62639 Len=0 TSV=2766126567 TSER=2766126341
    168 0.003259    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=59370 Win=61191 Len=0 TSV=2766126576 TSER=2766126344
    169 0.003260    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=60818 Ack=2 Win=65535 Len=1448 TSV=2766126380 TSER=2766126177
    170 0.003277    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=52130 Win=65535 Len=0 TSV=2766126393 TSER=2766126263
    171 0.003312    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=53578 Win=65535 Len=0 TSV=2766126487 TSER=2766126268
    172 0.003318    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=60818 Win=64087 Len=0 TSV=2766126634 TSER=2766126376
    173 0.003331    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=55026 Win=64087 Len=0 TSV=2766126497 TSER=2766126302
    174 0.003352    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=56474 Win=64087 Len=0 TSV=2766126532 TSER=2766126306
    175 0.003375    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=57922 Win=62639 Len=0 TSV=2766126567 TSER=2766126341
    176 0.003393    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=62266 Win=62639 Len=0 TSV=2766126660 TSER=2766126380
    177 0.003399    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=62266 Ack=2 Win=65535 Len=1448 TSV=2766126690 TSER=2766126393
    178 0.003410    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=59370 Win=61191 Len=0 TSV=2766126576 TSER=2766126344
    179 0.003430    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=60818 Win=64087 Len=0 TSV=2766126634 TSER=2766126376
    180 0.003452    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=62266 Win=62639 Len=0 TSV=2766126660 TSER=2766126380
    181 0.003474    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=62266 Ack=2 Win=65535 Len=1448 TSV=2766126690 TSER=2766126393
    182 0.003556    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=63714 Ack=2 Win=65535 Len=1448 TSV=2766126768 TSER=2766126487
    183 0.003562    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=65162 Ack=2 Win=65535 Len=1448 TSV=2766126796 TSER=2766126497
    184 0.003568    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=66610 Ack=2 Win=65535 Len=1448 TSV=2766126822 TSER=2766126532
    185 0.003573    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=68058 Ack=2 Win=65535 Len=1448 TSV=2766126853 TSER=2766126567
    186 0.003590    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=69506 Ack=2 Win=65535 Len=1448 TSV=2766126897 TSER=2766126576
    187 0.003607    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=70954 Ack=2 Win=65535 Len=1448 TSV=2766126928 TSER=2766126634
    188 0.003630    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=63714 Ack=2 Win=65535 Len=1448 TSV=2766126768 TSER=2766126487
    189 0.003662    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=72402 Ack=2 Win=65535 Len=1448 TSV=2766126958 TSER=2766126660
    190 0.003667    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=63714 Win=65535 Len=0 TSV=2766126969 TSER=2766126690
    191 0.003693    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=65162 Win=64087 Len=0 TSV=2766127008 TSER=2766126768
    192 0.003704    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=65162 Ack=2 Win=65535 Len=1448 TSV=2766126796 TSER=2766126497
    193 0.003726    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=66610 Ack=2 Win=65535 Len=1448 TSV=2766126822 TSER=2766126532
    194 0.003763    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=66610 Win=65535 Len=0 TSV=2766127063 TSER=2766126796
    195 0.003783    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=68058 Win=64087 Len=0 TSV=2766127101 TSER=2766126822
    196 0.003787    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=68058 Ack=2 Win=65535 Len=1448 TSV=2766126853 TSER=2766126567
    197 0.003816    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=69506 Ack=2 Win=65535 Len=1448 TSV=2766126897 TSER=2766126576
    198 0.003854    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=69506 Win=64087 Len=0 TSV=2766127154 TSER=2766126853
    199 0.003866    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=70954 Win=64087 Len=0 TSV=2766127186 TSER=2766126897
    200 0.003874    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=70954 Ack=2 Win=65535 Len=1448 TSV=2766126928 TSER=2766126634
    201 0.003907    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=72402 Win=64087 Len=0 TSV=2766127231 TSER=2766126928
    202 0.003922    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=72402 Ack=2 Win=65535 Len=1448 TSV=2766126958 TSER=2766126660
    203 0.003951    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=73850 Win=65535 Len=0 TSV=2766127278 TSER=2766126958
    204 0.003966    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=63714 Win=65535 Len=0 TSV=2766126969 TSER=2766126690
    205 0.004023    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=73850 Ack=2 Win=65535 Len=1448 TSV=2766127348 TSER=2766126969
    206 0.004037    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=75298 Ack=2 Win=65535 Len=1448 TSV=2766127359 TSER=2766126969
    207 0.004043    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=65162 Win=64087 Len=0 TSV=2766127008 TSER=2766126768
    208 0.004097    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=76746 Ack=2 Win=65535 Len=1448 TSV=2766127419 TSER=2766127008
    209 0.004113    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=66610 Win=65535 Len=0 TSV=2766127063 TSER=2766126796
    210 0.004124    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=68058 Win=64087 Len=0 TSV=2766127101 TSER=2766126822
    211 0.004133    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=69506 Win=64087 Len=0 TSV=2766127154 TSER=2766126853
    212 0.004139    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=70954 Win=64087 Len=0 TSV=2766127186 TSER=2766126897
    213 0.004147    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=72402 Win=64087 Len=0 TSV=2766127231 TSER=2766126928
    214 0.004153    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=73850 Win=65535 Len=0 TSV=2766127278 TSER=2766126958
    215 0.004163    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=73850 Ack=2 Win=65535 Len=1448 TSV=2766127348 TSER=2766126969
    216 0.004169    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=75298 Ack=2 Win=65535 Len=1448 TSV=2766127359 TSER=2766126969
    217 0.004177    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=76746 Ack=2 Win=65535 Len=1448 TSV=2766127419 TSER=2766127008
    218 0.004233    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=78194 Ack=2 Win=65535 Len=1448 TSV=2766127554 TSER=2766127063
    219 0.004257    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=78194 Ack=2 Win=65535 Len=1448 TSV=2766127554 TSER=2766127063
    220 0.004283    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=79642 Ack=2 Win=65535 Len=1448 TSV=2766127589 TSER=2766127101
    221 0.004299    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=81090 Ack=2 Win=65535 Len=1448 TSV=2766127621 TSER=2766127154
    222 0.004325    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=79642 Ack=2 Win=65535 Len=1448 TSV=2766127589 TSER=2766127101
    223 0.004341    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=82538 Ack=2 Win=65535 Len=1448 TSV=2766127651 TSER=2766127186
    224 0.004366    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=83986 Ack=2 Win=65535 Len=1448 TSV=2766127689 TSER=2766127231
    225 0.004391    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=81090 Ack=2 Win=65535 Len=1448 TSV=2766127621 TSER=2766127154
    226 0.004407    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=85434 Ack=2 Win=65535 Len=1448 TSV=2766127722 TSER=2766127278
    227 0.004420    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=75298 Win=65535 Len=0 TSV=2766127749 TSER=2766127348
    228 0.004443    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=76746 Win=64087 Len=0 TSV=2766127767 TSER=2766127359
    229 0.004454    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=78194 Win=62639 Len=0 TSV=2766127776 TSER=2766127419
    230 0.004463    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=79642 Win=61191 Len=0 TSV=2766127782 TSER=2766127554
    231 0.004468    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=81090 Win=59743 Len=0 TSV=2766127791 TSER=2766127589
    232 0.004488    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=82538 Ack=2 Win=65535 Len=1448 TSV=2766127651 TSER=2766127186
    233 0.004508    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=83986 Ack=2 Win=65535 Len=1448 TSV=2766127689 TSER=2766127231
    234 0.004518    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=82538 Win=58295 Len=0 TSV=2766127833 TSER=2766127621
    235 0.004543    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=85434 Ack=2 Win=65535 Len=1448 TSV=2766127722 TSER=2766127278
    236 0.004563    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=83986 Win=64087 Len=0 TSV=2766127879 TSER=2766127651
    237 0.004569    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=85434 Win=62639 Len=0 TSV=2766127896 TSER=2766127689
    238 0.004605    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=75298 Win=65535 Len=0 TSV=2766127749 TSER=2766127348
    239 0.004629    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=86882 Win=64087 Len=0 TSV=2766127908 TSER=2766127722
    240 0.004698    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=86882 Ack=2 Win=65535 Len=1448 TSV=2766127994 TSER=2766127749
    241 0.004719    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=76746 Win=64087 Len=0 TSV=2766127767 TSER=2766127359
    242 0.004729    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=78194 Win=62639 Len=0 TSV=2766127776 TSER=2766127419
    243 0.004739    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=79642 Win=61191 Len=0 TSV=2766127782 TSER=2766127554
    244 0.004746    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=81090 Win=59743 Len=0 TSV=2766127791 TSER=2766127589
    245 0.004789    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=88330 Ack=2 Win=65535 Len=1448 TSV=2766128100 TSER=2766127767
    246 0.004795    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=89778 Ack=2 Win=65535 Len=1448 TSV=2766128102 TSER=2766127767
    247 0.004821    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=82538 Win=58295 Len=0 TSV=2766127833 TSER=2766127621
    248 0.004840    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=91226 Ack=2 Win=65535 Len=1448 TSV=2766128161 TSER=2766127776
    249 0.004866    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=83986 Win=64087 Len=0 TSV=2766127879 TSER=2766127651
    250 0.004883    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=92674 Ack=2 Win=65535 Len=1448 TSV=2766128206 TSER=2766127782
    251 0.004902    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=85434 Win=62639 Len=0 TSV=2766127896 TSER=2766127689
    252 0.004921    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=86882 Win=64087 Len=0 TSV=2766127908 TSER=2766127722
    253 0.004943    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=86882 Ack=2 Win=65535 Len=1448 TSV=2766127994 TSER=2766127749
    254 0.004967    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=88330 Ack=2 Win=65535 Len=1448 TSV=2766128100 TSER=2766127767
    255 0.004988    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=89778 Ack=2 Win=65535 Len=1448 TSV=2766128102 TSER=2766127767
    256 0.005010    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=91226 Ack=2 Win=65535 Len=1448 TSV=2766128161 TSER=2766127776
    257 0.005032    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=92674 Ack=2 Win=65535 Len=1448 TSV=2766128206 TSER=2766127782
    258 0.005066    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=94122 Ack=2 Win=65535 Len=1448 TSV=2766128266 TSER=2766127791
    259 0.005072    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=95570 Ack=2 Win=65535 Len=1448 TSV=2766128303 TSER=2766127833
    260 0.005084    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=97018 Ack=2 Win=65535 Len=1448 TSV=2766128329 TSER=2766127879
    261 0.005109    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=98466 Ack=2 Win=65535 Len=1448 TSV=2766128355 TSER=2766127896
    262 0.005128    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=99914 Ack=2 Win=65535 Len=1448 TSV=2766128386 TSER=2766127908
    263 0.005136    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=88330 Win=65535 Len=0 TSV=2766128424 TSER=2766127994
    264 0.005140    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=89778 Win=64087 Len=0 TSV=2766128453 TSER=2766128100
    265 0.005164    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=91226 Win=62639 Len=0 TSV=2766128468 TSER=2766128102
    266 0.005179    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=92674 Win=61191 Len=0 TSV=2766128474 TSER=2766128161
    267 0.005185    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=94122 Win=59743 Len=0 TSV=2766128485 TSER=2766128206
    268 0.005190    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=94122 Ack=2 Win=65535 Len=1448 TSV=2766128266 TSER=2766127791
    269 0.005210    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=95570 Ack=2 Win=65535 Len=1448 TSV=2766128303 TSER=2766127833
    270 0.005236    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=95570 Win=65535 Len=0 TSV=2766128561 TSER=2766128266
    271 0.005252    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=97018 Win=64087 Len=0 TSV=2766128575 TSER=2766128303
    272 0.005265    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=97018 Ack=2 Win=65535 Len=1448 TSV=2766128329 TSER=2766127879
    273 0.005286    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=98466 Ack=2 Win=65535 Len=1448 TSV=2766128355 TSER=2766127896
    274 0.005314    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=98466 Win=65535 Len=0 TSV=2766128639 TSER=2766128329
    275 0.005325    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=99914 Ack=2 Win=65535 Len=1448 TSV=2766128386 TSER=2766127908
    276 0.005337    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=99914 Win=64087 Len=0 TSV=2766128660 TSER=2766128355
    277 0.005371    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=101362 Win=64087 Len=0 TSV=2766128692 TSER=2766128386
    278 0.005387    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=88330 Win=65535 Len=0 TSV=2766128424 TSER=2766127994
    279 0.005409    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=89778 Win=64087 Len=0 TSV=2766128453 TSER=2766128100
    280 0.005428    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=91226 Win=62639 Len=0 TSV=2766128468 TSER=2766128102
    281 0.005449    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=92674 Win=61191 Len=0 TSV=2766128474 TSER=2766128161
    282 0.005461    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=101362 Ack=2 Win=65535 Len=1448 TSV=2766128786 TSER=2766128424
    283 0.005479    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=94122 Win=59743 Len=0 TSV=2766128485 TSER=2766128206
    284 0.005498    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=95570 Win=65535 Len=0 TSV=2766128561 TSER=2766128266
    285 0.005517    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=97018 Win=64087 Len=0 TSV=2766128575 TSER=2766128303
    286 0.005530    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=102810 Ack=2 Win=65535 Len=1448 TSV=2766128843 TSER=2766128453
    287 0.005543    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=98466 Win=65535 Len=0 TSV=2766128639 TSER=2766128329
    288 0.005565    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=99914 Win=64087 Len=0 TSV=2766128660 TSER=2766128355
    289 0.005588    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=101362 Win=64087 Len=0 TSV=2766128692 TSER=2766128386
    290 0.005612    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=101362 Ack=2 Win=65535 Len=1448 TSV=2766128786 TSER=2766128424
    291 0.005633    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=102810 Ack=2 Win=65535 Len=1448 TSV=2766128843 TSER=2766128453
    292 0.005687    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=104258 Ack=2 Win=65535 Len=1448 TSV=2766128881 TSER=2766128468
    293 0.005694    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=105706 Ack=2 Win=65535 Len=1448 TSV=2766128915 TSER=2766128474
    294 0.005699    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=107154 Ack=2 Win=65535 Len=1448 TSV=2766128917 TSER=2766128474
    295 0.005718    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=108602 Ack=2 Win=65535 Len=1448 TSV=2766128948 TSER=2766128485
    296 0.005724    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=110050 Ack=2 Win=65535 Len=1448 TSV=2766128983 TSER=2766128561
    297 0.005735    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=111498 Ack=2 Win=65535 Len=1448 TSV=2766129055 TSER=2766128575
    298 0.005767    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=104258 Ack=2 Win=65535 Len=1448 TSV=2766128881 TSER=2766128468
    299 0.005771    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=112946 Ack=2 Win=65535 Len=1448 TSV=2766129091 TSER=2766128639
    300 0.005799    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=105706 Ack=2 Win=65535 Len=1448 TSV=2766128915 TSER=2766128474
    301 0.005823    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=107154 Ack=2 Win=65535 Len=1448 TSV=2766128917 TSER=2766128474
    302 0.005827    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=114394 Ack=2 Win=65535 Len=1448 TSV=2766129149 TSER=2766128660
    303 0.005857    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=108602 Ack=2 Win=65535 Len=1448 TSV=2766128948 TSER=2766128485
    304 0.005881    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=110050 Ack=2 Win=65535 Len=1448 TSV=2766128983 TSER=2766128561
    305 0.005886    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=115842 Ack=2 Win=65535 Len=1448 TSV=2766129203 TSER=2766128692
    306 0.005915    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=102810 Win=65535 Len=0 TSV=2766129231 TSER=2766128786
    307 0.005935    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=104258 Win=64087 Len=0 TSV=2766129255 TSER=2766128843
    308 0.005940    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=105706 Win=62639 Len=0 TSV=2766129261 TSER=2766128881
    309 0.005946    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=107154 Win=61191 Len=0 TSV=2766129269 TSER=2766128915
    310 0.005951    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=108602 Win=59743 Len=0 TSV=2766129278 TSER=2766128917
    311 0.005956    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=111498 Ack=2 Win=65535 Len=1448 TSV=2766129055 TSER=2766128575
    312 0.005971    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=110050 Win=58295 Len=0 TSV=2766129290 TSER=2766128948
    313 0.005977    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=111498 Win=56847 Len=0 TSV=2766129305 TSER=2766128983
    314 0.006003    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=112946 Win=64087 Len=0 TSV=2766129320 TSER=2766129055
    315 0.006028    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=112946 Ack=2 Win=65535 Len=1448 TSV=2766129091 TSER=2766128639
    316 0.006061    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=114394 Ack=2 Win=65535 Len=1448 TSV=2766129149 TSER=2766128660
    317 0.006082    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=114394 Win=65535 Len=0 TSV=2766129402 TSER=2766129091
    318 0.006104    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=115842 Win=65535 Len=0 TSV=2766129424 TSER=2766129149
    319 0.006121    127.0.0.1             127.0.0.1             TCP      63409 > commplex-main [ACK] Seq=115842 Ack=2 Win=65535 Len=1448 TSV=2766129203 TSER=2766128692
    320 0.006131    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=102810 Win=65535 Len=0 TSV=2766129231 TSER=2766128786
    321 0.006140    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=104258 Win=64087 Len=0 TSV=2766129255 TSER=2766128843
    322 0.006146    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=105706 Win=62639 Len=0 TSV=2766129261 TSER=2766128881
    323 0.006155    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=107154 Win=61191 Len=0 TSV=2766129269 TSER=2766128915
    324 0.006161    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=108602 Win=59743 Len=0 TSV=2766129278 TSER=2766128917
    325 0.006169    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=110050 Win=58295 Len=0 TSV=2766129290 TSER=2766128948
    326 0.006175    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=111498 Win=56847 Len=0 TSV=2766129305 TSER=2766128983
    327 0.006183    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=112946 Win=64087 Len=0 TSV=2766129320 TSER=2766129055
    328 0.006189    127.0.0.1             127.0.0.1             TCP      commplex-main > 63409 [ACK] Seq=2 Ack=114394 Win=65535 Len=0 TSV=2766129402 TSER=2766129091
